CLUSTER,REGION,IS_MALE,IS_FEMALE,TOTAL_SPEND_WATCHES,TOTAL_SPEND_ACCESSORIES,TOTAL_SPEND_BAGS,TOTAL_SPEND_WALLETS,TOTAL_SPEND_JEWELRY,EMAIL_CLICK_RATE,DAYS_SINCE_LAST_EMAIL_CLICK,MOBILE_SESSION_SHARE,DESKTOP_SESSION_SHARE,IS_18_24,IS_25_34,IS_35_44,IS_45_54,IS_55_PLUS,SPENT_ON_BLACK_FRIDAY,SPENT_IN_HOLIDAY_SEASON,SPENT_AROUND_VALENTINE,TOTAL_SPEND
Cluster 3,APAC,0,1,40.85550683249057,34.49339941904165,314.0818982807283,33.26256817751955,442.93913504714686,0.13,18,0.899611821491113,0.10038817850888704,1,0,0,0,0,306.9118438312617,89.09160007367998,24.960642584649285,865.6325077569269
Cluster 3,AMERICAS,0,1,90.12129596161938,34.93782463704834,200.76742910156017,30.080327909567288,416.62556469057387,0.25,9,0.6010960692848986,0.39890393071510144,0,1,0,0,0,29.49212670645168,224.52517709717927,167.4218578922868,772.532442300369
Cluster 4,APAC,1,0,424.8481473995036,127.82006951850869,17.613479003801903,237.58308877372943,32.142341306494316,0.15,76,0.9066870088376041,0.09331299116239589,0,1,0,0,0,49.03248981883421,219.69435488125293,222.65107033516205,840.0071260020379
Cluster 4,AMERICAS,0,1,40.529826855260545,90.79740833239742,208.21363455808108,39.793003021196526,389.1911090184204,0.06,80,0.11876654162292777,0.8812334583770722,0,0,0,0,1,51.7783554056914,173.84086345843096,53.226483291222024,768.524981785356
Cluster 4,APAC,1,0,340.8128777093201,57.94845255471495,39.9443483432733,172.3901853492281,18.64125761572289,0.39,26,0.8548319627554499,0.14516803724455007,0,1,0,0,0,52.759030662254844,229.59104323700384,255.0098680490769,629.7371215722594
Cluster 4,AMERICAS,1,0,433.34630597151795,86.42619659585807,27.15057164458734,108.06729462660668,10.88343381204719,0.18,77,0.8462483624066854,0.15375163759331456,0,1,0,0,0,59.559441331290785,80.62890001679123,295.6232874672333,665.8738026506172
Cluster 4,APAC,1,0,471.1102246871745,74.37784444215318,22.376511794817773,240.5086833780235,30.627062043082923,0.22,22,0.4025917985719278,0.5974082014280722,0,0,0,1,0,27.256259565123983,161.0994560339263,62.55273603350218,839.0003263452519
Cluster 4,EMEA,0,1,79.91185934877677,130.18119229711573,236.36353056746776,27.21386129488802,333.0999549327311,0.3,37,0.11656086937194168,0.8834391306280583,0,0,0,0,1,77.32144690294622,217.3061781521807,73.39017843614624,806.7703984409794
Cluster 4,AMERICAS,0,1,95.7808102954724,113.50187607485815,386.03304057251,31.103518930886626,351.7808549586279,0.07,17,0.2295177829002017,0.7704822170997983,0,0,0,1,0,57.92238170955076,162.88331755594953,64.05248772884224,978.200100832355
Cluster 4,EMEA,1,0,479.6710550335331,95.74919905209578,14.964294708551096,118.21223582574582,38.845294294272946,0.11,51,0.7987917989562853,0.20120820104371473,0,1,0,0,0,32.393712431793865,131.577921701456,205.92726369864124,747.4420789141986
Cluster 4,EMEA,0,1,82.46569576243391,44.15100411083201,216.99325797789328,27.449841054286296,431.66148790121235,0.2,85,0.3295429811721781,0.6704570188278218,0,0,0,1,0,16.274748325035652,228.6809458175974,44.90508426139849,802.7212868066579
Cluster 4,EMEA,1,0,307.34258869661335,81.71997078567466,23.45293577081334,238.0803827653832,10.480121090907302,0.24,38,0.2968796511060916,0.7031203488939084,0,0,0,1,0,97.5215251025112,153.6020862752196,65.27676198871103,661.0759991093919
Cluster 4,EMEA,0,1,80.47002082124818,117.51991982609663,291.363560911227,43.82669396395086,322.84742771827916,0.14,52,0.7958262867623521,0.20417371323764788,0,0,1,0,0,51.962795337505185,208.38712459275283,46.207633724413476,856.0276232408019
Cluster 4,APAC,0,1,14.063622797106275,76.9269853285786,368.79869438840495,20.496335059572075,384.3425235051833,0.06,35,0.8906565760683702,0.10934342393162977,0,1,0,0,0,68.84080760120155,120.03973620464382,273.44391659889163,864.6281610788452
Cluster 4,AMERICAS,0,1,78.99363502408464,145.61565870726417,394.0148913333414,44.60284397501575,420.1584298679238,0.3,68,0.8860262971401196,0.1139737028598804,0,1,0,0,0,36.10396253601879,90.29278421070659,203.04170739936583,1083.3854589076298
Cluster 4,EMEA,1,0,311.24485897019446,83.13245879373424,46.51203201631447,191.55445117272356,31.85628296848528,0.14,29,0.6479824294441556,0.3520175705558444,1,0,0,0,0,220.47341691664187,200.35415753659564,91.56101674916248,664.300083921452
Cluster 4,AMERICAS,0,1,64.28917558895539,30.36295951434705,336.6228571446093,47.302668348238434,415.1330505994839,0.09,40,0.8630959077022914,0.1369040922977086,0,0,1,0,0,24.45343255389777,157.46809936863625,27.275989509615318,893.7107111956341
Cluster 4,AMERICAS,1,0,361.93834222103783,46.2333432728194,46.353059908674496,214.0600100931224,37.05593475640024,0.16,85,0.7460785984193755,0.2539214015806245,0,1,0,0,0,72.6215470246671,238.84176766922153,349.10219360317325,705.6406902520544
Cluster 4,APAC,0,1,98.61890298317556,47.18265739664985,226.0706260086531,18.141394955475857,453.81222663194484,0.2,80,0.8994336079877929,0.10056639201220707,0,1,0,0,0,10.789949075313652,126.42658176519757,210.36187393253874,843.8258079758992
Cluster 4,EMEA,0,1,92.19067176513434,70.43645807172523,365.9131662856737,15.347826175977449,487.07889793355974,0.31,58,0.782584939025078,0.21741506097492203,0,0,1,0,0,34.80100986782606,116.43450441234651,73.07275762015662,1030.9670202320706
Cluster 4,AMERICAS,1,0,306.4902153581351,50.626469671808074,22.412284631667898,159.8689150667449,19.690286303390696,0.12,4,0.12906903047089544,0.8709309695291045,0,0,0,0,1,31.511308119934903,175.7745793976351,67.6342671979817,559.0881710317467
Cluster 4,AMERICAS,1,0,343.75434168217595,62.4086659075211,40.24768936427122,159.063271234811,34.32845507065787,0.21,79,0.27910914677913606,0.720890853220864,0,0,0,1,0,30.73479754473005,107.84878056393363,43.241871708048905,639.8024232594371
Cluster 4,APAC,0,1,15.165265931944619,95.82994226394659,376.8686855942575,16.069716518122096,419.5616026803028,0.28,22,0.7599806498985627,0.24001935010143727,1,0,0,0,0,317.0593656668623,101.28260553978836,94.05801767300673,923.4952129885737
Cluster 4,EMEA,0,1,43.14250966556198,147.27413930291675,284.14731251372336,30.07781620527367,481.9860316319437,0.3,80,0.32970557714919096,0.670294422850809,0,0,0,1,0,49.920701094865244,237.7753950284546,36.54512416381078,986.6278093194195
Cluster 4,APAC,0,1,17.490075958726507,132.1847510306924,296.1119881672536,12.750156256899498,409.9434510326622,0.2,44,0.2522589293807199,0.7477410706192801,0,0,0,1,0,60.191982206690746,60.92206064269381,97.46607711929362,868.4804224462343
Cluster 4,APAC,1,0,467.89064684191015,104.60831880299304,34.602585194312454,126.3508149933866,30.52759566839319,0.3,19,0.7839368880474507,0.21606311195254935,0,1,0,0,0,24.95664996487743,116.54589530207582,337.9848745771418,763.9799615009954
Cluster 4,EMEA,1,0,365.8461230682789,26.822622312964583,28.009451466904693,138.21230610050782,24.07539337388026,0.3,21,0.24907866374008653,0.7509213362599134,0,0,0,0,1,35.36425029659248,86.86027939001981,13.542569183775655,582.9658963225363
Cluster 4,EMEA,0,1,26.99146249961,73.87309170340437,387.16522668056456,28.282386370631052,358.05102107450585,0.25,13,0.32635508119547846,0.6736449188045215,0,0,0,1,0,48.95559289514551,157.10849461955965,52.92850533558884,874.3631883287158
Cluster 4,EMEA,0,1,80.66708959805572,83.36281940310498,389.07432992295554,12.289467740672375,486.1997239425168,0.07,54,0.35132324268151827,0.6486767573184817,0,0,0,0,1,52.50236490506427,114.86577582739332,95.69295253687163,1051.5934306073054
Cluster 4,AMERICAS,0,1,14.946967615583986,95.21043636645909,216.51443160705543,16.180833199620757,387.9125883545797,0.23,55,0.40908226678555193,0.5909177332144481,0,0,0,1,0,74.15941324102629,128.58186712097864,33.283985267407104,730.765257143299
Cluster 4,EMEA,0,1,82.96152133038326,143.28804186255948,218.2651468667114,16.45790744131684,492.1492605542711,0.24,17,0.2568853116818062,0.7431146883181938,0,0,0,1,0,71.95045703919084,199.73969568783102,29.1827907382543,953.1218780552421
Cluster 4,AMERICAS,0,1,57.99911930736445,72.73388372814088,233.83237876848403,49.098262527353704,470.66343733331723,0.22,88,0.2852480435381944,0.7147519564618057,0,0,0,0,1,19.338070918227075,109.08440726275299,18.150352084082844,884.3270816646602
Cluster 4,APAC,1,0,454.4304055231676,42.16012650561347,25.38063254825066,152.04384255663788,27.27228380431109,0.32,24,0.6,0.4,1,0,0,0,0,359.3289738030276,117.59631009396723,73.4941022205805,701.2872909379806
Cluster 4,EMEA,1,0,352.16984919241776,21.18131454365812,35.931901091952064,176.6640732208597,27.820712579726447,0.39,27,0.43034334415157377,0.5696566558484262,0,0,0,1,0,88.52679566464262,98.82951210138144,50.50988728165267,613.767850628614
Cluster 4,AMERICAS,1,0,318.4899034074133,79.52703836651928,25.779175633554303,230.0590273568421,19.75981209409889,0.39,35,1.0,0.0,0,0,1,0,0,72.11108059138071,217.48991901669237,39.06907148591815,673.6149568584278
Cluster 4,AMERICAS,1,0,437.553841273147,55.55168699874737,39.45892698476291,107.74860356719616,11.971779710576659,0.19,1,0.8167362453511704,0.1832637546488296,1,0,0,0,0,201.35930971722235,202.7713000400428,56.26737286895668,652.2848385344302
Cluster 4,AMERICAS,1,0,496.6681536828453,51.40816593664919,37.251284421297356,207.39770403125863,34.292976671722634,0.08,34,0.7342212610704423,0.2657787389295577,0,0,1,0,0,76.56230594995684,92.19397812399008,85.74598067884966,827.018284743773
Cluster 4,EMEA,1,0,361.9337740802585,141.91735399805873,37.08579866686677,117.85319567397116,12.757115125385944,0.22,17,0.5185711664614154,0.48142883353858457,0,0,0,1,0,21.30791431710826,107.94559674764292,31.487659397742167,671.5472375445411
Cluster 4,EMEA,1,0,301.4783802888586,86.18760367980789,15.572779295121855,229.93405458680152,44.863435314496265,0.2,68,0.710717040268192,0.28928295973180795,0,1,0,0,0,55.53332201317545,205.5455820135586,321.6645877757716,678.0362531650862
Cluster 4,AMERICAS,0,1,26.457807407938517,50.212526007873706,327.126399728008,49.71773863131629,455.54349781451015,0.13,43,0.9082683516983683,0.09173164830163172,0,1,0,0,0,22.334752254533992,222.4422846643876,313.21847058285226,909.0579695896467
Cluster 4,AMERICAS,0,1,98.863162508098,49.270933148071144,332.4635827079165,34.387276331031096,483.019690898006,0.1,40,0.1199299682223165,0.8800700317776835,0,0,0,0,1,10.186886584007308,102.14175482657043,56.645174861983996,998.0046455931226
Cluster 4,AMERICAS,1,0,426.34448366531683,87.43722012491223,12.046620257819036,134.92878353141413,29.68006917728331,0.16,41,0.7150258667840079,0.2849741332159921,1,0,0,0,0,210.54395326690022,139.2340875625393,59.85815384980725,690.4371767567454
Cluster 4,EMEA,1,0,441.52411714810705,33.807797586499305,41.03509017878772,221.19359921635285,40.710584708573506,0.09,72,0.8982178986766688,0.10178210132333121,0,0,1,0,0,51.252713148367555,155.74146397681054,13.09391725165527,778.2711888383204
Cluster 4,APAC,1,0,399.8372901866661,58.54988665063406,20.60453001660595,164.8015838395544,49.9619799241458,0.13,16,0.9053920911406454,0.09460790885935455,1,0,0,0,0,293.4521992015005,71.34236382047085,68.46004060812656,693.7552706176064
Cluster 4,AMERICAS,1,0,428.62087052357003,61.046642322924825,34.86074896136194,132.97929345534652,27.793574373621183,0.36,59,0.28505685139889103,0.714943148601109,0,0,0,1,0,64.93384538035228,216.99475713659245,73.9316350641099,685.3011296368245
Cluster 4,EMEA,0,1,87.23861118793268,42.178146200813764,287.351563569415,28.56001712785705,457.81922232975137,0.26,11,0.3511326644162355,0.6488673355837645,0,0,0,1,0,97.69953795746278,245.12038383133049,15.87490818098175,903.1475604157699
Cluster 4,AMERICAS,0,1,56.280431013937985,90.0948403367723,251.01868656647588,40.71505454534845,450.35891747345124,0.26,63,0.7543613538662525,0.24563864613374753,0,0,1,0,0,73.13491913186495,141.8687311187913,14.9591381642948,888.4679299359859
Cluster 4,APAC,0,1,95.21921767069213,55.77211462344884,279.59206927615145,47.259159703867226,367.646193463457,0.37,3,0.7664900521200766,0.2335099478799234,0,0,1,0,0,71.42605571045802,182.4464316659186,74.37900794762221,845.4887547376167
Cluster 4,EMEA,1,0,433.3871970407813,33.32879576961418,10.476719319129684,120.95385589044079,38.62943705643181,0.39,80,0.7922782556532051,0.2077217443467949,0,1,0,0,0,70.36885228987322,214.2518840745691,198.9310109209426,636.7760050763978
Cluster 4,APAC,0,1,41.67367936585991,77.99940333943204,334.33204619957974,23.356098861062158,350.8518321977861,0.27,85,0.41789483992366677,0.5821051600763332,0,0,0,1,0,40.81556109662737,159.2952722050753,18.221791845120023,828.21305996372
Cluster 4,AMERICAS,1,0,473.92329154645233,44.627646311762355,26.0459187796719,242.16940990216855,25.86362297545319,0.09,28,0.7781997191416863,0.22180028085831371,0,0,1,0,0,99.84868809138611,158.27252767922639,35.56525501363861,812.6298895155082
Cluster 4,AMERICAS,0,1,76.17056662914365,101.33448868238891,316.15119981113185,39.667365159672926,435.0461675124075,0.12,36,0.19023553504205284,0.8097644649579472,0,0,0,0,1,37.523216015529755,201.84779593139902,65.77730690424094,968.3697877947448
Cluster 4,EMEA,0,1,19.508531090403764,125.67062629977852,315.7512952719999,34.731400840548794,456.29241775094187,0.3,87,0.9024947556163764,0.09750524438362362,0,0,1,0,0,54.75062755179962,240.06140274723623,36.994464081825726,951.9542712536729
Cluster 4,EMEA,0,1,13.008121519195338,95.37306969828416,233.30070940990302,38.48880820708635,335.1780566837324,0.13,45,0.7422079223167289,0.25779207768327106,0,1,0,0,0,55.055757910053785,232.35702247635427,179.32291143196846,715.3487655182013
Cluster 4,APAC,1,0,414.78582722459646,65.60109099134057,43.3077498539768,174.01100506200927,46.46531654833902,0.37,13,0.6647491310559278,0.3352508689440722,0,1,0,0,0,60.813467316128936,100.46454885274905,333.0579880758548,744.1709896802622
Cluster 4,EMEA,0,1,95.25699994780602,46.73079340091434,322.7366375457487,18.923453381158993,409.13373299372694,0.29,32,0.4057814180820796,0.5942185819179204,0,0,0,0,1,26.947227242539576,110.74700924501988,18.37156683364075,892.7816172693549
Cluster 4,EMEA,1,0,402.65210091408846,33.93891124710337,26.93928036997331,167.85501388098552,39.34571361457794,0.34,36,0.7758945749683333,0.22410542503166675,1,0,0,0,0,232.98680537054622,74.92301263782495,42.93093687560268,670.7310200267285
Cluster 4,EMEA,1,0,425.74680301199857,54.59317790985012,11.560256830512724,168.33501729851633,45.63895538762815,0.25,73,0.7120836984378669,0.2879163015621331,0,1,0,0,0,26.508127914816043,51.36814962967271,243.40357330434836,705.8742104385059
Cluster 4,APAC,1,0,348.72295839643886,123.81225895697787,14.281165368441524,217.1048956257443,46.40784496578786,0.18,12,0.7942417983451279,0.20575820165487213,0,1,0,0,0,17.047150343160176,164.6863650711322,169.66898431804262,750.3291233133904
Cluster 4,APAC,0,1,88.72692846909095,115.86608738552587,250.56748013805785,12.691384516860582,353.5994533768756,0.37,78,0.1909832150791033,0.8090167849208967,0,0,0,0,1,81.22266272105973,186.11213322776757,36.96006876534075,821.4513338864108
Cluster 4,APAC,0,1,31.15281689307268,104.796544666398,281.03942851506594,33.841743819105886,321.49011052578163,0.06,82,0.7250223155715895,0.27497768442841053,1,0,0,0,0,335.777467437757,97.35951709123603,17.556630710205404,772.3206444194241
Cluster 4,AMERICAS,0,1,97.96943657836111,145.36592042467825,232.7457915758342,21.976924992124264,320.0309995013534,0.15,3,0.7188318899675404,0.28116811003245956,0,0,1,0,0,18.32756989300472,129.8864558061709,47.7036301543677,818.0890730723513
Cluster 4,APAC,0,1,98.75591175553254,126.71037120420674,256.29546049018387,12.80274782884758,311.3251114755116,0.09,47,0.3784002779310748,0.6215997220689252,0,0,0,1,0,85.86509342105775,139.17732397196156,73.77251911910427,805.8896027542824
Cluster 4,AMERICAS,0,1,77.75627275822455,85.00440902404904,225.56236887207655,33.28949795210345,359.97485368881297,0.06,57,0.9291273839015879,0.07087261609841211,1,0,0,0,0,359.27814452394176,169.08296032402168,89.79358973521585,781.5874022952665
Cluster 4,APAC,0,1,91.919498946998,40.07404848009769,325.3541038834444,11.152047221860748,428.7439612649892,0.15,30,0.8022450412277662,0.1977549587722338,0,0,1,0,0,96.37711493157722,220.31628000344747,87.7410660668503,897.24365979739
Cluster 4,APAC,1,0,437.95824946257324,142.91433187273503,35.284804876626055,165.29390862814512,31.006155764465134,0.12,29,0.24133272256947905,0.758667277430521,0,0,0,1,0,49.842433177069225,196.44384126244447,30.97170679571513,812.4574506045445
Cluster 4,AMERICAS,1,0,370.34402226913045,77.22344273063511,12.772310921531794,186.73275718349342,33.905297594756014,0.31,28,0.9948244325134777,0.005175567486522259,0,0,1,0,0,53.911017575137166,90.85129358727929,66.41223670583595,680.9778306995468
Cluster 4,EMEA,1,0,388.300784656235,36.98744195372411,21.639975582586523,230.34386575313442,46.178112462499755,0.05,18,0.5638175256620599,0.4361824743379401,0,0,0,0,1,27.308419550591548,142.7872526909782,32.123672832031716,723.4501804081798
Cluster 4,AMERICAS,1,0,397.36564238824735,141.53609605208612,35.48343555418862,234.80015523289958,28.26035421366132,0.1,89,1.0,0.0,0,1,0,0,0,80.01864744138432,94.09409619987397,182.913211685867,837.445683441083
Cluster 4,APAC,0,1,93.93419867532793,36.279903331737074,276.4107765022114,11.129150386028254,471.0330689942946,0.18,64,0.3202944050310111,0.679705594968989,0,0,0,0,1,96.92530019268253,84.95699757667319,68.32272862496927,888.7870978895992
Cluster 4,EMEA,0,1,97.55597427940201,20.63289299521542,282.53564967582986,14.018301987238736,401.8315931125205,0.06,80,0.4130219771837481,0.5869780228162519,0,0,0,1,0,29.087311372963995,97.79953604231027,35.31561071977307,816.5744120502065
Cluster 4,APAC,0,1,42.95018061358761,33.47277444250343,340.48107317324036,21.978308957370185,353.7713825808343,0.4,31,0.8270836515833955,0.17291634841660453,0,1,0,0,0,24.369971443043568,208.01664999428755,273.2581496708289,792.6537197675359
Cluster 4,EMEA,1,0,479.8047965298968,101.08668439138744,15.360995772759672,117.3640069369487,43.767435832963265,0.1,44,0.7961257105010457,0.20387428949895425,0,0,1,0,0,91.69851192851608,67.48336157421677,94.28439981792032,757.383919463956
Cluster 4,AMERICAS,1,0,408.40541393327595,145.8671493121777,15.914097514495351,241.13144012420634,17.315722122746745,0.25,66,0.41842566451961727,0.5815743354803827,0,0,0,1,0,68.0635074970813,53.39382586309329,96.43300971599173,828.6338230069019
Cluster 4,EMEA,1,0,440.2727120620883,21.868483731111095,11.98050518809174,189.9037880703704,23.666982952738167,0.38,85,0.6,0.4,1,0,0,0,0,214.4426370670376,186.8870722138615,55.2898373372771,687.6924720043997
Cluster 4,AMERICAS,0,1,83.73107908921781,89.74832909114826,371.98814283668185,18.52141279373057,421.5556877213774,0.08,35,0.8034008096228147,0.19659919037718532,0,0,1,0,0,66.41496139735605,100.63978140256205,82.33241066895722,985.544651532156
Cluster 4,AMERICAS,0,1,28.588096357480577,115.55339938366284,373.2902126498083,30.835287137900444,433.85315916873157,0.34,76,0.30802509897117736,0.6919749010288226,0,0,0,0,1,50.27526007295573,70.37835079431056,11.432824053651874,982.1201546975838
Cluster 4,APAC,1,0,457.7827925931734,50.37975834729727,35.56807317559839,135.35238018638273,38.54641132448615,0.36,49,0.11704449535675372,0.8829555046432462,0,0,0,0,1,14.00581353485542,107.82734368375219,50.615665945987594,717.629415626938
Cluster 4,EMEA,0,1,19.521686824551907,85.79818085030377,362.9250112051834,47.446521662039856,402.703573348354,0.38,14,0.8859981440273613,0.11400185597263868,0,0,1,0,0,81.7175413248572,118.19331269249693,82.49196547365281,918.394973890433
Cluster 4,EMEA,1,0,380.70399848804226,63.32898178316825,29.677120961565173,185.91587646056635,19.533488425119877,0.33,34,0.7690499237996206,0.23095007620037944,1,0,0,0,0,247.7690320807214,239.85623435119675,37.458971813757394,679.159466118462
Cluster 4,EMEA,0,1,28.941370495888084,109.64579851931987,375.46194723860714,21.61447541466724,316.4021482416375,0.15,21,0.8376510138170621,0.16234898618293792,0,0,1,0,0,33.24041319339847,98.69340881335202,51.19881514337207,852.0657399101199
Cluster 4,AMERICAS,1,0,432.80660662226353,50.88280189381008,29.571170442064126,142.91348830468908,38.91074704043183,0.38,45,0.8414824482035875,0.15851755179641247,0,1,0,0,0,88.69582285374976,120.50584826010346,294.53671489489733,695.0848143032587
Cluster 4,EMEA,1,0,353.50540604966847,87.49690669844982,19.37480362711502,118.53497311023642,14.947634024550428,0.25,25,0.2959428127189848,0.7040571872810152,0,0,0,0,1,21.450239824330964,232.93891206741142,54.41892936305077,593.8597235100202
Cluster 4,APAC,1,0,434.4119005323471,26.763088153828097,14.545841547868775,100.58775624266399,49.97842724238693,0.33,87,0.7052485526348609,0.29475144736513914,1,0,0,0,0,333.39314069743637,90.14256858275844,89.21392596192331,626.287013719095
Cluster 4,EMEA,1,0,320.46643590681265,73.36483278065931,47.32771668196073,195.61037218138324,42.073035995020604,0.21,66,0.8479360953429422,0.15206390465705777,0,1,0,0,0,56.103450748863445,147.47496158424897,275.0183105373057,678.8423935458366
Cluster 4,AMERICAS,1,0,334.67921324122386,114.22230674459018,30.214146729513047,201.99575651340643,18.114927036569384,0.31,15,0.7858474246633053,0.21415257533669474,0,0,1,0,0,23.930743136150078,110.23511739947176,32.40792092452285,699.2263502653029
Cluster 4,EMEA,1,0,390.01283408315163,46.61352901349986,32.660726623513206,197.43144379054908,22.1049273171502,0.21,81,0.9257079768481071,0.07429202315189287,0,1,0,0,0,57.43068621233803,162.31890154243885,184.16274126124216,688.823460827864
Cluster 4,EMEA,0,1,55.69769366763979,84.88412555398885,222.0284565837933,25.58064103781635,348.21286917134734,0.06,70,0.7585627338294817,0.2414372661705183,0,1,0,0,0,23.10657820348811,189.4863234474385,278.5613182172347,736.4037860145856
Cluster 4,AMERICAS,0,1,67.48053725083648,38.36168074345245,384.12562734215516,13.74531573334517,491.0126374252473,0.26,71,0.2826053577663846,0.7173946422336154,0,0,0,0,1,68.52295639842954,68.08379555833216,95.30709105282946,994.7257984950365
Cluster 4,EMEA,1,0,457.78902478698535,108.6321147124991,45.550099350010896,203.87710191417895,19.741133555981452,0.38,49,0.6258609393673474,0.37413906063265256,0,1,0,0,0,60.916782346381126,53.06211732538109,306.114545164188,835.5894743196558
Cluster 4,EMEA,0,1,43.004971773441916,33.75465323134685,325.64131941860876,14.854876981944788,497.18683372498356,0.32,25,0.8157974312251453,0.18420256877485475,0,1,0,0,0,59.86893523562435,84.89969727959104,225.74067111623185,914.4426551303259
Cluster 4,AMERICAS,0,1,47.753333658083776,70.79015982312335,333.1661655303725,18.620514301910752,344.21431056279835,0.31,9,0.9414187288331091,0.058581271166890936,0,0,1,0,0,25.010860166530676,209.48411078833286,74.81002001634512,814.5444838762887
Cluster 4,EMEA,0,1,35.84482886175017,62.60713936649666,223.12112212230244,25.54523782428411,307.44434091386586,0.37,78,0.7724610041181926,0.22753899588180737,0,0,1,0,0,86.6383454708133,81.32256297852997,97.72840732025757,654.5626690886993
Cluster 4,AMERICAS,1,0,472.71136059966193,64.32321421353926,45.980510603852395,241.1319859512227,36.83459548007624,0.28,74,0.9040061819902576,0.09599381800974238,0,0,1,0,0,33.0099600998633,122.91328550397289,85.93124766984799,860.9816668483526
Cluster 4,EMEA,0,1,55.79967296568212,28.117755746610136,276.78940178083104,27.77763830685995,328.32344899732345,0.09,8,0.3503090368623747,0.6496909631376253,0,0,0,1,0,22.850707300109622,127.88693601553464,95.65321657514835,716.8079177973068
Cluster 4,EMEA,0,1,36.44150235888947,107.36683026569705,340.4313530393808,24.869079384658423,303.5427701218778,0.3,39,0.2918954035278256,0.7081045964721744,0,0,0,0,1,44.41269979554651,138.62546906458292,43.85714218926599,812.6515351705036
Cluster 4,EMEA,1,0,469.72131037975595,135.52347479874723,29.35399880132893,209.26337309491572,22.658183061338306,0.17,77,0.8970804852537203,0.1029195147462797,0,0,1,0,0,12.636949879307654,173.62059311233938,55.855798590178175,866.520340136086
Cluster 4,APAC,1,0,388.4670916100431,106.92721503672608,22.61665565034734,202.3898919671958,44.859541670295535,0.13,89,0.9782454216557315,0.021754578344268527,0,1,0,0,0,55.783538579464,98.62490608453373,298.95014632598446,765.2603959346079
Cluster 4,EMEA,1,0,480.0624479148982,106.42633879311522,14.208782209526788,200.80296432708025,35.41711682811888,0.33,52,0.7673337241549814,0.23266627584501864,1,0,0,0,0,396.0010926393634,169.25171504654043,73.87633763209182,836.9176500727394
Cluster 4,EMEA,1,0,329.7617429036352,120.86339764073647,27.87134706032846,167.12503717156426,48.20091678446674,0.37,77,0.8189203303474236,0.18107966965257638,0,0,1,0,0,51.91530199007478,98.04900369286078,52.28238893038134,693.822441560731
Cluster 4,APAC,0,1,66.89101856041208,85.45675646873956,212.02171121567918,46.637398500446146,423.09028407688123,0.12,14,0.8538434957216453,0.1461565042783547,0,0,1,0,0,97.10781093562197,227.96727881766213,64.04812913857734,834.0971688221582
Cluster 4,APAC,0,1,90.28529741887246,115.27406887490679,301.67109751291844,49.673271698545214,353.22159123385984,0.34,86,0.7187176409663435,0.2812823590336565,1,0,0,0,0,350.0321665909202,188.6801706858088,99.15784634549611,910.1253267391028
Cluster 4,EMEA,1,0,388.72914975971446,139.4371496245527,27.614968921008426,182.31697888945175,41.85142731771204,0.25,16,0.6878469852574973,0.3121530147425027,0,0,1,0,0,56.08797190287975,238.13803754464635,14.300322821326484,779.9496745124394
Cluster 4,EMEA,0,1,21.305405184061232,60.43091047721536,377.184422888685,40.9971388922382,447.0502432613587,0.33,6,0.3289183673118725,0.6710816326881275,0,0,0,0,1,15.24140477382477,102.45486436299697,49.24634321973814,946.9681207035585
Cluster 4,EMEA,1,0,456.88113312168,84.07651712599835,17.234980977013453,210.21427170330165,20.08575823355774,0.22,70,0.5054488440328581,0.49455115596714194,0,0,0,0,1,20.32677625043727,75.22753160323042,57.65802535202117,788.4926611615513
Cluster 4,EMEA,0,1,69.11337079796041,45.766814480617555,228.80064478396443,49.97871576810321,424.47518629463485,0.2,54,0.8125998947494962,0.18740010525050377,1,0,0,0,0,218.93619810095902,56.571339548079266,54.92528499363956,818.1347321252804
Cluster 4,APAC,0,1,46.514298176285294,25.340707444222186,269.45769486113954,20.609140900106983,437.2182307886974,0.38,10,0.7875840792533181,0.21241592074668192,1,0,0,0,0,370.39385071116834,121.32178257487722,33.52575849043554,799.1400721704514
